UDI,Product ID,Air_Temperature_K,Process_Temperature_K,Rotation_Speed_RPM,Torque_Nm,Tool_Wear_min,Failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Tool_Wear_rate,Machine_Type_H,Machine_Type_L,Machine_Type_M
8992,M23851,297.3,308.0,1598,29.4,148,0,0,0,0,0,0,10.699999999999989,0.09261571175487375,False,False,True
8993,H38406,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,10.699999999999989,0.10413785921526951,True,False,False
8994,M23853,297.2,307.9,1632,37.5,156,0,0,0,0,0,0,10.699999999999989,0.09558817672293093,False,False,True
8995,M23854,297.1,307.9,1980,20.3,159,0,0,0,0,0,0,10.799999999999955,0.08030298974596478,False,False,True
8996,L56175,297.2,308.0,1474,43.7,162,0,0,0,0,0,0,10.800000000000011,0.10990494579040314,False,True,False
8997,L56176,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,10.699999999999989,0.1064934373419238,False,True,False
8998,M23857,297.1,307.9,1609,38.9,166,0,0,0,0,0,0,10.799999999999955,0.1031696064825317,False,False,True
8999,L56178,297.1,308.0,1467,42.8,169,0,0,0,0,0,0,10.899999999999977,0.11520101213291607,False,True,False
9000,L56179,297.1,307.9,1492,39.4,171,0,0,0,0,0,0,10.799999999999955,0.11461118323647236,False,True,False
9001,L56180,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,10.899999999999977,0.11587400142397762,False,True,False
9002,L56181,297.0,307.8,1500,39.9,175,0,0,0,0,0,0,10.800000000000011,0.11666658888894074,False,True,False
9003,L56182,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,10.699999999999989,0.11983742732740195,False,True,False
9004,L56183,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,10.799999999999955,0.1333829110410499,False,True,False
9005,M23864,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,10.699999999999989,0.1176852290733231,False,False,True
9006,L56185,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,10.699999999999989,0.13762143782988942,False,True,False
9007,L56186,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,10.599999999999966,0.13126313954612595,False,True,False
9008,L56187,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,10.600000000000023,0.13593627191882002,False,True,False
9009,M23868,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,10.600000000000023,0.13194435281642167,False,False,True
9010,L56189,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,10.599999999999966,0.12222918161546446,False,True,False
9011,L56190,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,10.699999999999989,0.13532259866578858,False,True,False
9012,M23871,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,10.699999999999989,0.1287580857790289,False,False,True
9013,L56192,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,10.800000000000011,0.11730198398710617,False,True,False
9014,H38427,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,10.800000000000011,0.14076645242755928,True,False,False
9015,M23874,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,10.900000000000034,0.1544774966585846,False,False,True
9016,L56195,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,10.900000000000034,0.1467504215580562,False,True,False
9017,L56196,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,10.899999999999977,0.1518623553994589,False,True,False
9018,M23877,297.3,308.1,1369,52.0,214,0,0,0,0,0,0,10.800000000000011,0.1563183664584613,False,False,True
9019,L56198,297.3,308.1,1615,35.4,217,1,1,0,0,0,0,10.800000000000011,0.1343652418791072,False,True,False
9020,L56199,297.2,308.1,1662,31.3,0,0,0,0,0,0,0,10.900000000000034,0.0,False,True,False
9021,L56200,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,10.899999999999977,0.0012878291771866214,False,True,False
9022,M23881,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,10.800000000000011,0.0026041649712467635,False,False,True
9023,L56202,297.4,308.3,1548,46.6,7,0,0,0,0,0,0,10.900000000000034,0.004521960903126032,False,True,False
9024,L56203,297.4,308.3,1706,30.9,9,0,0,0,0,0,0,10.900000000000034,0.005275495149182211,False,True,False
9025,L56204,297.4,308.3,1366,45.5,11,0,0,0,0,0,0,10.900000000000034,0.008052702743263,False,True,False
9026,L56205,297.5,308.4,1440,35.9,13,0,0,0,0,0,0,10.899999999999977,0.009027771508492008,False,True,False
9027,M23886,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,10.899999999999977,0.008902071868206607,False,False,True
9028,M23887,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,10.900000000000034,0.012465365328694371,False,False,True
9029,L56208,297.4,308.3,1395,48.7,21,0,0,0,0,0,0,10.900000000000034,0.015053752649639677,False,True,False
9030,L56209,297.4,308.3,1483,38.8,23,0,0,0,0,0,0,10.900000000000034,0.015509092711333303,False,True,False
9031,M23890,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,10.899999999999977,0.01781894667216916,False,False,True
9032,H38445,297.5,308.4,1793,23.9,28,0,0,0,0,0,0,10.899999999999977,0.015616276845355914,True,False,False
9033,L56212,297.4,308.3,1723,28.8,33,0,0,0,0,0,0,10.900000000000034,0.019152629627028656,False,True,False
9034,L56213,297.4,308.2,1386,41.0,35,0,0,0,0,0,0,10.800000000000011,0.02525250703282321,False,True,False
9035,H38448,297.4,308.2,1585,46.2,37,0,0,0,0,0,0,10.800000000000011,0.023343833852470755,True,False,False
9036,M23895,297.3,308.1,1731,27.7,42,0,0,0,0,0,0,10.800000000000011,0.02426341752546648,False,False,True
9037,L56216,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,11.0,0.029624733624270164,False,True,False
9038,L56217,297.3,308.2,1896,24.4,47,0,0,0,0,0,0,10.899999999999977,0.02478901646148921,False,True,False
9039,L56218,297.3,308.3,2358,14.9,49,0,0,0,0,0,0,11.0,0.020780313494353903,False,True,False
9040,M23899,297.3,308.3,1341,51.9,51,0,0,0,0,0,0,11.0,0.03803129155011816,False,False,True
9041,L56220,297.3,308.3,1550,37.0,54,0,0,0,0,0,0,11.0,0.03483868720084697,False,True,False
9042,L56221,297.3,308.3,1309,61.5,56,0,0,0,0,0,0,11.0,0.042780715981118426,False,True,False
9043,M23902,297.3,308.4,1599,32.9,58,0,0,0,0,0,0,11.099999999999966,0.03627264773442918,False,False,True
9044,L56223,297.4,308.4,1343,40.0,61,0,0,0,0,0,0,11.0,0.04542066610523745,False,True,False
9045,L56224,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,11.0,0.04571839933352734,False,True,False
9046,L56225,297.4,308.4,1603,34.6,65,0,0,0,0,0,0,11.0,0.04054894538431355,False,True,False
9047,L56226,297.4,308.4,1664,28.1,67,0,0,0,0,0,0,11.0,0.04026439887956798,False,True,False
9048,L56227,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,11.099999999999966,0.046370936578671654,False,True,False
9049,M23908,297.3,308.4,1370,50.5,71,0,0,0,0,0,0,11.099999999999966,0.051824779689941834,False,False,True
9050,L56229,297.3,308.5,1545,34.3,74,0,0,0,0,0,0,11.199999999999989,0.04789640912853778,False,True,False
9051,M23910,297.4,308.5,1566,31.4,76,0,0,0,0,0,0,11.100000000000023,0.04853125892001346,False,False,True
9052,L56231,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,11.200000000000045,0.043406569556829915,False,True,False
9053,M23912,297.4,308.6,1901,22.1,81,0,0,0,0,0,0,11.200000000000045,0.042609130663266354,False,False,True
9054,M23913,297.4,308.5,1638,32.2,84,0,0,0,0,0,0,11.100000000000023,0.05128201997434678,False,False,True
9055,M23914,297.3,308.4,1521,38.2,87,0,0,0,0,0,0,11.099999999999966,0.057199173439070716,False,False,True
9056,H38469,297.3,308.4,1864,23.1,90,0,0,0,0,0,0,11.099999999999966,0.04828323589955156,True,False,False
9057,L56236,297.3,308.3,1430,41.9,95,0,0,0,0,0,0,11.0,0.06643351997655945,False,True,False
9058,M23917,297.3,308.4,1686,34.5,97,0,0,0,0,0,0,11.099999999999966,0.057532587465843735,False,False,True
9059,M23918,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,11.100000000000023,0.07541472442328476,False,False,True
9060,L56239,297.2,308.3,1805,25.6,103,0,0,0,0,0,0,11.100000000000023,0.05706368029713003,False,True,False
9061,H38474,297.2,308.3,1453,45.8,105,0,0,0,0,0,0,11.100000000000023,0.07226423106384648,True,False,False
9062,M23921,297.2,308.4,1863,26.0,110,0,0,0,0,0,0,11.199999999999989,0.05904452010492748,False,False,True
9063,L56242,297.2,308.3,1576,35.3,113,0,0,0,0,0,0,11.100000000000023,0.07170046211899612,False,True,False
9064,L56243,297.2,308.3,1419,39.7,115,0,0,0,0,0,0,11.100000000000023,0.08104293090702544,False,True,False
9065,L56244,297.2,308.4,1833,25.2,117,0,0,0,0,0,0,11.199999999999989,0.06382975241148259,False,True,False
9066,H38479,297.2,308.4,2182,17.3,119,0,0,0,0,0,0,11.199999999999989,0.05453709691242121,True,False,False
9067,L56246,297.2,308.3,1656,30.3,124,0,0,0,0,0,0,11.100000000000023,0.07487918183624286,False,True,False
9068,L56247,297.1,308.2,1351,56.6,126,0,0,0,0,0,0,11.099999999999966,0.09326417967122157,False,True,False
9069,H38482,297.1,308.2,1790,30.3,128,0,0,0,0,0,0,11.099999999999966,0.07150833993947489,True,False,False
9070,M23929,297.2,308.2,1678,28.1,133,0,0,0,0,0,0,11.0,0.07926097779441132,False,False,True
9071,L56250,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,11.099999999999966,0.09530476853204728,False,True,False
9072,L56251,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,11.100000000000023,0.09657096111199362,False,True,False
9073,H38486,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,10.900000000000034,0.07909600051073418,True,False,False
9074,L56253,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,10.900000000000034,0.08584956432826268,False,True,False
9075,M23934,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,10.900000000000034,0.09459453372295128,False,False,True
9076,L56255,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,10.800000000000011,0.09960152748902558,False,True,False
9077,L56256,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,10.900000000000034,0.10312068987741528,False,True,False
9078,L56257,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,10.800000000000011,0.08740063144118533,False,True,False
9079,L56258,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,10.800000000000011,0.09961679462529079,False,True,False
9080,H38493,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,10.800000000000011,0.10167303624643742,True,False,False
9081,L56260,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,10.800000000000011,0.08721236639252734,False,True,False
9082,L56261,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,10.699999999999989,0.10805493906028876,False,True,False
9083,L56262,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,10.699999999999989,0.1275782065865496,False,True,False
9084,M23943,297.2,307.9,1541,35.7,169,0,0,0,0,0,0,10.699999999999989,0.10966897490657047,False,False,True
9085,L56264,297.2,307.9,1326,75.4,172,1,0,0,1,1,0,10.699999999999989,0.12971332600804977,False,True,False
9086,H38499,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,10.799999999999955,0.12747243408612888,True,False,False
9087,L56266,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,10.699999999999989,0.12535005227587376,False,True,False
9088,L56267,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,10.699999999999989,0.10767393951580041,False,True,False
9089,M23948,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,10.799999999999955,0.11010823699865403,False,False,True
9090,L56269,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,10.699999999999989,0.09351428179271906,False,True,False
9091,M23950,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,10.699999999999989,0.10761298934574165,False,False,True
9092,M23951,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,10.800000000000011,0.10821523613867641,False,False,True
9093,L56272,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,10.800000000000011,0.12372441089004407,False,True,False
9094,M23953,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,10.800000000000011,0.11468688432598928,False,False,True
9095,M23954,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,10.800000000000011,0.1452553684267384,False,False,True
9096,L56275,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,10.800000000000011,0.13854585833617397,False,True,False
9097,L56276,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,10.900000000000034,0.11915880890256489,False,True,False
9098,L56277,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,10.800000000000011,0.12545668364391982,False,True,False
9099,L56278,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,10.800000000000011,0.0,False,True,False
9100,H38513,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,10.800000000000011,0.0013540952240384402,True,False,False
9101,L56280,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,10.899999999999977,0.004840937177775119,False,True,False
9102,H38515,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,10.899999999999977,0.00544464280420883,True,False,False
9103,L56282,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,11.0,0.009370810327436193,False,True,False
9104,L56283,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,10.899999999999977,0.010738247826679311,False,True,False
9105,M23964,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,10.900000000000034,0.011612895733615656,False,False,True
9106,M23965,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,10.899999999999977,0.012522353892454447,False,False,True
9107,L56286,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,10.900000000000034,0.012944976836582073,False,True,False
9108,M23967,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,11.0,0.015643793234781447,False,False,True
9109,M23968,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,11.100000000000023,0.020138874903559097,False,False,True
9110,L56289,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,11.100000000000023,0.021150019068064067,False,True,False
9111,M23970,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,11.0,0.024478024133891912,False,False,True
9112,L56291,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,11.0,0.027387100379644428,False,True,False
9113,M23972,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,11.0,0.026315771716753228,False,False,True
9114,L56293,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,11.0,0.02408255499853498,False,True,False
9115,L56294,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,11.099999999999966,0.029810277906315782,False,True,False
9116,M23975,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,11.0,0.0318559336177745,False,False,True
9117,H38530,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,11.099999999999966,0.02953584717549899,True,False,False
9118,M23977,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,11.099999999999966,0.036610144671088356,False,False,True
9119,L56298,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,11.0,0.03735253122376722,False,True,False
9120,M23979,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,11.0,0.03522385956784504,False,False,True
9121,L56300,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,11.0,0.04065571104543538,False,True,False
9122,L56301,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,11.0,0.04584523936587438,False,True,False
9123,L56302,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,11.0,0.04177212546068009,False,True,False
9124,L56303,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,11.100000000000023,0.04651159609329952,False,True,False
9125,L56304,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,11.0,0.049088324622493254,False,True,False
9126,L56305,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,11.100000000000023,0.045889072091094905,False,True,False
9127,L56306,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,11.100000000000023,0.05010152328942228,False,True,False
9128,L56307,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,11.100000000000023,0.04315727248309342,False,True,False
9129,M23988,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,11.100000000000023,0.052489870464420954,False,False,True
9130,L56309,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,11.0,0.048677855361865766,False,True,False
9131,L56310,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,11.0,0.052664941202448474,False,True,False
9132,H38545,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,11.0,0.058099755229148856,True,False,False
9133,M23992,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,11.0,0.056782298560064004,False,False,True
9134,L56313,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,11.0,0.06288028202820688,False,True,False
9135,L56314,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,11.0,0.06556241162014381,False,True,False
9136,H38549,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,11.100000000000023,0.06908826988014966,True,False,False
9137,L56316,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,11.0,0.06021247921341251,False,True,False
9138,L56317,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,11.0,0.060080843396393184,False,True,False
9139,L56318,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,11.0,0.06964515792039559,False,True,False
9140,L56319,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,11.0,0.07031245422366261,False,True,False
9141,L56320,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,11.0,0.08011647478770956,False,True,False
9142,L56321,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,11.0,0.070131452641545,False,True,False
9143,L56322,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,10.899999999999977,0.06793798096663828,False,True,False
9144,L56323,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,10.899999999999977,0.07988975214204398,False,True,False
9145,M24004,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,11.0,0.08154797405115823,False,False,True
9146,L56325,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,10.899999999999977,0.07687415700498285,False,True,False
9147,L56326,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,11.0,0.0804973295174545,False,True,False
9148,L56327,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,11.0,0.07405208883170093,False,True,False
9149,L56328,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,11.0,0.09117007094754419,False,True,False
9150,M24009,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,11.100000000000023,0.09027285495251577,False,False,True
9151,M24010,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,11.100000000000023,0.09799547290610772,False,False,True
9152,L56331,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,11.0,0.08692846946009694,False,True,False
9153,L56332,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,11.100000000000023,0.10873007243645046,False,True,False
9154,L56333,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,11.100000000000023,0.0899093855696083,False,True,False
9155,L56334,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,11.100000000000023,0.08834580930713702,False,True,False
9156,L56335,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,11.0,0.10671633827138935,False,True,False
9157,M24016,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,10.899999999999977,0.10591665017045276,False,False,True
9158,L56337,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,11.0,0.10123112090894602,False,True,False
9159,H38572,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,11.0,0.10087417560579987,True,False,False
9160,M24019,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,11.100000000000023,0.102648938643087,False,False,True
9161,H38574,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,11.0,0.09455410260077642,True,False,False
9162,M24021,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,11.0,0.10111656258277756,False,False,True
9163,M24022,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,11.0,0.11000655400493439,False,False,True
9164,L56343,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,11.0,0.11943454456922646,False,True,False
9165,L56344,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,11.0,0.07172815783214856,False,True,False
9166,L56345,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,11.0,0.1304674732522826,False,True,False
9167,M24026,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,11.0,0.12589919000058272,False,False,True
9168,M24027,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,11.099999999999966,0.12787347135526483,False,False,True
9169,H38582,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,11.199999999999989,0.13068582621962005,True,False,False
9170,L56349,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,11.100000000000023,0.09810121408163815,False,True,False
9171,L56350,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,11.0,0.12754401116417152,False,True,False
9172,M24031,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,11.100000000000023,0.1368875094470393,False,False,True
9173,L56352,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,11.199999999999989,0.11253637752980902,False,True,False
9174,H38587,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,11.099999999999966,0.11818174655651724,True,False,False
9175,L56354,297.8,308.9,1871,25.6,200,1,1,0,0,0,0,11.099999999999966,0.10689465157955555,False,True,False
9176,L56355,297.8,309.0,1403,64.2,0,1,0,0,1,0,0,11.199999999999989,0.0,False,True,False
9177,L56356,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,11.099999999999966,0.0013175221887205609,False,True,False
9178,L56357,297.9,309.1,1504,43.0,4,0,0,0,0,0,0,11.200000000000045,0.0026595726997521944,False,True,False
9179,L56358,297.8,309.0,1340,56.9,6,0,0,0,0,0,0,11.199999999999989,0.0044776085987995535,False,True,False
9180,H38593,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,11.200000000000045,0.005574909007032051,True,False,False
9181,L56360,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,11.200000000000045,0.008626404362040901,False,True,False
9182,L56361,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,11.200000000000045,0.009861926455012193,False,True,False
9183,M24042,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,11.199999999999989,0.010786795186043663,False,False,True
9184,L56363,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,11.200000000000045,0.012961754399381466,False,True,False
9185,L56364,298.0,309.2,1665,36.6,22,0,0,0,0,0,0,11.199999999999989,0.013213205277354189,False,True,False
9186,L56365,297.9,309.1,1442,50.3,24,0,0,0,0,0,0,11.200000000000045,0.016643539082150428,False,True,False
9187,L56366,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,11.100000000000023,0.015960702295455927,False,True,False
9188,L56367,297.9,309.0,1379,47.3,28,0,0,0,0,0,0,11.100000000000023,0.02030455380380435,False,True,False
9189,L56368,297.9,309.0,1502,40.2,30,0,0,0,0,0,0,11.100000000000023,0.019973355543704698,False,True,False
9190,L56369,297.9,309.1,1595,32.0,32,0,0,0,0,0,0,11.200000000000045,0.020062683346280034,False,True,False
9191,M24050,298.0,309.0,1439,38.5,34,0,0,0,0,0,0,11.0,0.023627502691103065,False,False,True
9192,M24051,297.9,309.0,1970,21.6,37,0,0,0,0,0,0,11.100000000000023,0.018781716354458702,False,False,True
